Row Number,Volume,Close Price,Timestamp (EST)
1408,15883,522.74,2024-08-08 09:07:00
1407,13353,522.87,2024-08-08 09:08:00
1406,32353,523.0201,2024-08-08 09:09:00
1405,6567,523.16,2024-08-08 09:10:00
1404,7762,523.09,2024-08-08 09:11:00
1403,3550,523.08,2024-08-08 09:12:00
1402,5695,523.15,2024-08-08 09:13:00
1401,2873,523.21,2024-08-08 09:14:00
1400,49924,523.36,2024-08-08 09:15:00
1399,10402,523.68,2024-08-08 09:16:00
1398,21109,523.83,2024-08-08 09:17:00
1397,38334,524.0506,2024-08-08 09:18:00
1396,35377,524.04,2024-08-08 09:19:00
1395,62825,523.78,2024-08-08 09:20:00
1394,11432,523.8,2024-08-08 09:21:00
1393,12763,523.74,2024-08-08 09:22:00
1392,11203,523.77,2024-08-08 09:23:00
1391,16862,523.69,2024-08-08 09:24:00
1390,8014,523.9,2024-08-08 09:25:00
1389,20105,523.79,2024-08-08 09:26:00
1388,12764,523.68,2024-08-08 09:27:00
1387,27335,523.91,2024-08-08 09:28:00
1386,56980,523.98,2024-08-08 09:29:00
1385,1402162.0,524.1692,2024-08-08 09:30:00
1384,308297,523.77,2024-08-08 09:31:00
1383,231845,523.53,2024-08-08 09:32:00
1382,222090,523.6,2024-08-08 09:33:00
1381,165147,523.94,2024-08-08 09:34:00
1380,195084,524.074,2024-08-08 09:35:00
1379,131551,524.2477,2024-08-08 09:36:00
1378,243981,523.35,2024-08-08 09:37:00
1377,193608,523.6305,2024-08-08 09:38:00
1376,192993,523.56,2024-08-08 09:39:00
1375,183291,523.21,2024-08-08 09:40:00
1374,138699,523.72,2024-08-08 09:41:00
1373,169230,523.9,2024-08-08 09:42:00
1372,155740,523.69,2024-08-08 09:43:00
1371,101858,522.98,2024-08-08 09:44:00
1370,166685,523.39,2024-08-08 09:45:00
1369,127638,523.56,2024-08-08 09:46:00
1368,187801,522.62,2024-08-08 09:47:00
1367,201951,522.08,2024-08-08 09:48:00
1366,196727,522.32,2024-08-08 09:49:00
1365,178865,522.28,2024-08-08 09:50:00
1364,185643,522.68,2024-08-08 09:51:00
1363,159583,523.54,2024-08-08 09:52:00
1362,137388,523.86,2024-08-08 09:53:00
1361,178613,524.41,2024-08-08 09:54:00
1360,246330,524.44,2024-08-08 09:55:00
1359,193987,524.19,2024-08-08 09:56:00
1358,93209,524.28,2024-08-08 09:57:00
1357,87546,524.47,2024-08-08 09:58:00
1356,281322,525.04,2024-08-08 09:59:00
1355,263470,525.38,2024-08-08 10:00:00
1354,196686,525.498,2024-08-08 10:01:00
1353,304194,526.17,2024-08-08 10:02:00
1352,286623,526.25,2024-08-08 10:03:00
1351,186193,526.25,2024-08-08 10:04:00
1350,282398,525.98,2024-08-08 10:05:00
1349,223547,525.7,2024-08-08 10:06:00
1348,133238,525.73,2024-08-08 10:07:00
1347,111069,525.67,2024-08-08 10:08:00
1346,177169,526.08,2024-08-08 10:09:00
1345,145546,526.05,2024-08-08 10:10:00
1344,105671,525.51,2024-08-08 10:11:00
1343,86742,526.14,2024-08-08 10:12:00
1342,180711,526.23,2024-08-08 10:13:00
1341,126034,526.3595,2024-08-08 10:14:00
1340,133873,526.38,2024-08-08 10:15:00
1339,157951,526.92,2024-08-08 10:16:00
1338,157280,527.12,2024-08-08 10:17:00
1337,168530,526.54,2024-08-08 10:18:00
1336,142497,526.52,2024-08-08 10:19:00
1335,187437,526.27,2024-08-08 10:20:00
1334,131500,526.31,2024-08-08 10:21:00
1333,80473,526.57,2024-08-08 10:22:00
1332,70964,526.43,2024-08-08 10:23:00
1331,123501,526.93,2024-08-08 10:24:00
1330,175978,527.18,2024-08-08 10:25:00
1329,100217,527.51,2024-08-08 10:26:00
1328,239744,527.45,2024-08-08 10:27:00
1327,148011,527.69,2024-08-08 10:28:00
1326,128897,527.87,2024-08-08 10:29:00
1325,143661,527.83,2024-08-08 10:30:00
1324,94993,527.54,2024-08-08 10:31:00
1323,80260,527.48,2024-08-08 10:32:00
1322,186077,527.435,2024-08-08 10:33:00
1321,99639,527.71,2024-08-08 10:34:00
1320,233192,527.74,2024-08-08 10:35:00
1319,159904,528.04,2024-08-08 10:36:00
1318,145581,527.96,2024-08-08 10:37:00
1317,152700,528.12,2024-08-08 10:38:00
1316,116928,527.8,2024-08-08 10:39:00
1315,107247,527.9563,2024-08-08 10:40:00
1314,77343,527.99,2024-08-08 10:41:00
1313,146563,527.43,2024-08-08 10:42:00
1312,196368,527.62,2024-08-08 10:43:00
1311,124697,527.22,2024-08-08 10:44:00
1310,140439,527.28,2024-08-08 10:45:00
1309,84887,527.78,2024-08-08 10:46:00
1308,85665,527.94,2024-08-08 10:47:00
1307,50743,528.03,2024-08-08 10:48:00
1306,131923,528.33,2024-08-08 10:49:00
1305,164190,528.25,2024-08-08 10:50:00
1304,85616,528.11,2024-08-08 10:51:00
1303,66671,528.31,2024-08-08 10:52:00
1302,207820,527.9799,2024-08-08 10:53:00
1301,51934,527.87,2024-08-08 10:54:00
1300,74310,527.83,2024-08-08 10:55:00
1299,115087,527.8,2024-08-08 10:56:00
1298,94032,528,2024-08-08 10:57:00
1297,42568,528.07,2024-08-08 10:58:00
1296,61853,528.2,2024-08-08 10:59:00
1295,104004,527.9,2024-08-08 11:00:00
1294,71781,527.68,2024-08-08 11:01:00
1293,74480,527.88,2024-08-08 11:02:00
1292,52164,527.94,2024-08-08 11:03:00
1291,49779,528.02,2024-08-08 11:04:00
1290,67362,528.16,2024-08-08 11:05:00
1289,76978,527.94,2024-08-08 11:06:00
1288,51592,527.78,2024-08-08 11:07:00
1287,200058,527.86,2024-08-08 11:08:00
1286,55555,528.02,2024-08-08 11:09:00
1285,96635,527.53,2024-08-08 11:10:00
1284,128903,526.95,2024-08-08 11:11:00
1283,176748,526.74,2024-08-08 11:12:00
1282,81618,526.89,2024-08-08 11:13:00
1281,116298,526.63,2024-08-08 11:14:00
1280,75738,526.89,2024-08-08 11:15:00
1279,100575,526.59,2024-08-08 11:16:00
1278,159205,526.64,2024-08-08 11:17:00
1277,114301,526.81,2024-08-08 11:18:00
1276,51048,526.61,2024-08-08 11:19:00
1275,52908,527.19,2024-08-08 11:20:00
1274,64265,527.22,2024-08-08 11:21:00
1273,72552,527.5,2024-08-08 11:22:00
1272,69780,527.78,2024-08-08 11:23:00
1271,111834,527.99,2024-08-08 11:24:00
1270,92954,528.06,2024-08-08 11:25:00
1269,72518,528.3,2024-08-08 11:26:00
1268,123504,528.4,2024-08-08 11:27:00
1267,41996,528.36,2024-08-08 11:28:00
1266,86319,527.82,2024-08-08 11:29:00
1265,72813,528.02,2024-08-08 11:30:00
1264,94796,528.245,2024-08-08 11:31:00
1263,78544,528.35,2024-08-08 11:32:00
1262,52379,527.98,2024-08-08 11:33:00
1261,55480,528.01,2024-08-08 11:34:00
1260,220884,528.04,2024-08-08 11:35:00
1259,105824,527.77,2024-08-08 11:36:00
1258,82437,527.67,2024-08-08 11:37:00
1257,77743,527.72,2024-08-08 11:38:00
1256,50648,527.65,2024-08-08 11:39:00
1255,68970,527.305,2024-08-08 11:40:00
1254,82842,527.34,2024-08-08 11:41:00
1253,81241,527.51,2024-08-08 11:42:00
1252,83956,527.43,2024-08-08 11:43:00
1251,59285,527.51,2024-08-08 11:44:00
1250,67415,527.37,2024-08-08 11:45:00
1249,88103,527.21,2024-08-08 11:46:00
1248,97955,527.34,2024-08-08 11:47:00
1247,85426,527.2699,2024-08-08 11:48:00
1246,84477,526.96,2024-08-08 11:49:00
1245,60987,527.47,2024-08-08 11:50:00
1244,44606,527.49,2024-08-08 11:51:00
1243,34151,527.58,2024-08-08 11:52:00
1242,35242,527.71,2024-08-08 11:53:00
1241,33631,527.785,2024-08-08 11:54:00
1240,53079,527.815,2024-08-08 11:55:00
1239,64836,527.64,2024-08-08 11:56:00
1238,57908,527.78,2024-08-08 11:57:00
1237,66672,527.92,2024-08-08 11:58:00
1236,117552,527.675,2024-08-08 11:59:00
1235,138543,527.68,2024-08-08 12:00:00
1234,40726,527.8,2024-08-08 12:01:00
1233,36109,527.93,2024-08-08 12:02:00
1232,103616,528.23,2024-08-08 12:03:00
1231,97958,528.4477,2024-08-08 12:04:00
1230,181590,528.935,2024-08-08 12:05:00
1229,103757,528.92,2024-08-08 12:06:00
1228,57908,528.9,2024-08-08 12:07:00
1227,140375,528.95,2024-08-08 12:08:00
1226,58211,528.79,2024-08-08 12:09:00
1225,55671,528.928,2024-08-08 12:10:00
1224,53273,528.76,2024-08-08 12:11:00
1223,148913,528.325,2024-08-08 12:12:00
1222,76822,528.34,2024-08-08 12:13:00
1221,115310,528.4899,2024-08-08 12:14:00
1220,34491,528.46,2024-08-08 12:15:00
1219,68286,528.22,2024-08-08 12:16:00
1218,96460,528.195,2024-08-08 12:17:00
1217,58376,528.4103,2024-08-08 12:18:00
1216,34273,528.47,2024-08-08 12:19:00
1215,62043,528.68,2024-08-08 12:20:00
1214,19471,528.71,2024-08-08 12:21:00
1213,53776,528.54,2024-08-08 12:22:00
1212,21992,528.56,2024-08-08 12:23:00
1211,44254,528.64,2024-08-08 12:24:00
1210,35477,528.76,2024-08-08 12:25:00
1209,73040,528.33,2024-08-08 12:26:00
1208,94543,528.41,2024-08-08 12:27:00
1207,58130,528.56,2024-08-08 12:28:00
1206,49835,528.3905,2024-08-08 12:29:00
1205,113118,527.83,2024-08-08 12:30:00
1204,120983,527.69,2024-08-08 12:31:00
1203,98550,527.83,2024-08-08 12:32:00
1202,115817,527.58,2024-08-08 12:33:00
1201,126070,527.58,2024-08-08 12:34:00
1200,98092,527.61,2024-08-08 12:35:00
1199,243504,527.26,2024-08-08 12:36:00
1198,192025,527.01,2024-08-08 12:37:00
1197,87183,526.99,2024-08-08 12:38:00
1196,68301,526.91,2024-08-08 12:39:00
1195,65127,526.97,2024-08-08 12:40:00
1194,61194,526.83,2024-08-08 12:41:00
1193,47513,526.72,2024-08-08 12:42:00
1192,52499,527.12,2024-08-08 12:43:00
1191,56009,527.22,2024-08-08 12:44:00
1190,53997,527.42,2024-08-08 12:45:00
1189,39915,527.56,2024-08-08 12:46:00
1188,61851,527.63,2024-08-08 12:47:00
1187,47684,527.5676,2024-08-08 12:48:00
1186,60348,527.9,2024-08-08 12:49:00
1185,56389,527.8,2024-08-08 12:50:00
1184,48437,527.58,2024-08-08 12:51:00
1183,46088,527.76,2024-08-08 12:52:00
1182,36928,528.01,2024-08-08 12:53:00
1181,246174,528.2399,2024-08-08 12:54:00
1180,30304,528.26,2024-08-08 12:55:00
1179,72280,528.05,2024-08-08 12:56:00
1178,42789,527.98,2024-08-08 12:57:00
1177,37875,527.6701,2024-08-08 12:58:00
1176,57228,527.85,2024-08-08 12:59:00
1175,66500,527.95,2024-08-08 13:00:00
1174,41451,527.91,2024-08-08 13:01:00
1173,258110,527.29,2024-08-08 13:02:00
1172,140199,527.24,2024-08-08 13:03:00
1171,101020,527.2,2024-08-08 13:04:00
1170,83170,527.31,2024-08-08 13:05:00
1169,136028,526.85,2024-08-08 13:06:00
1168,78044,527.16,2024-08-08 13:07:00
1167,96544,527.4,2024-08-08 13:08:00
1166,78924,527.83,2024-08-08 13:09:00
1165,66314,527.7264,2024-08-08 13:10:00
1164,35507,527.78,2024-08-08 13:11:00
1163,31206,527.92,2024-08-08 13:12:00
1162,103769,528.11,2024-08-08 13:13:00
1161,77506,528.09,2024-08-08 13:14:00
1160,49477,528.1819,2024-08-08 13:15:00
1159,49445,528.3051,2024-08-08 13:16:00
1158,137498,528.24,2024-08-08 13:17:00
1157,82506,528.4001,2024-08-08 13:18:00
1156,115959,529.08,2024-08-08 13:19:00
1155,229330,529.2162,2024-08-08 13:20:00
1154,128593,529.28,2024-08-08 13:21:00
1153,232107,529.11,2024-08-08 13:22:00
1152,65187,529.15,2024-08-08 13:23:00
1151,54234,529.04,2024-08-08 13:24:00
1150,63408,529.07,2024-08-08 13:25:00
1149,92252,529.45,2024-08-08 13:26:00
1148,118041,529.49,2024-08-08 13:27:00
1147,138050,529.53,2024-08-08 13:28:00
1146,200924,529.95,2024-08-08 13:29:00
1145,177891,530.05,2024-08-08 13:30:00
1144,94270,529.99,2024-08-08 13:31:00
1143,118850,530.28,2024-08-08 13:32:00
1142,101828,530.3284,2024-08-08 13:33:00
1141,103237,530.21,2024-08-08 13:34:00
1140,129904,529.855,2024-08-08 13:35:00
1139,65858,529.93,2024-08-08 13:36:00
1138,65606,530.19,2024-08-08 13:37:00
1137,67661,530.035,2024-08-08 13:38:00
1136,39214,530.19,2024-08-08 13:39:00
1135,84210,530.2,2024-08-08 13:40:00
1134,68793,530.0548,2024-08-08 13:41:00
1133,30727,530.07,2024-08-08 13:42:00
1132,38367,530.18,2024-08-08 13:43:00
1131,31289,530.03,2024-08-08 13:44:00
1130,79671,530.1301,2024-08-08 13:45:00
1129,82049,530.23,2024-08-08 13:46:00
1128,49525,530.28,2024-08-08 13:47:00
1127,26812,530.24,2024-08-08 13:48:00
1126,47250,530.23,2024-08-08 13:49:00
1125,47967,530.3776,2024-08-08 13:50:00
1124,106130,530.36,2024-08-08 13:51:00
1123,80034,530.16,2024-08-08 13:52:00
1122,60939,530.2517,2024-08-08 13:53:00
1121,33420,530.31,2024-08-08 13:54:00
1120,43503,530.1407,2024-08-08 13:55:00
1119,181040,530.2325,2024-08-08 13:56:00
1118,59019,530.08,2024-08-08 13:57:00
1117,74917,530.11,2024-08-08 13:58:00
1116,53522,530.24,2024-08-08 13:59:00
1115,85247,530.03,2024-08-08 14:00:00
1114,130657,530.25,2024-08-08 14:01:00
1113,82850,530.31,2024-08-08 14:02:00
1112,70336,530.65,2024-08-08 14:03:00
1111,164033,530.78,2024-08-08 14:04:00
1110,111681,530.97,2024-08-08 14:05:00
1109,237226,530.75,2024-08-08 14:06:00
1108,108200,530.7499,2024-08-08 14:07:00
1107,71929,530.75,2024-08-08 14:08:00
1106,46302,530.66,2024-08-08 14:09:00
1105,39386,530.74,2024-08-08 14:10:00
1104,58653,530.63,2024-08-08 14:11:00
1103,48803,530.7,2024-08-08 14:12:00
1102,182997,530.78,2024-08-08 14:13:00
1101,94249,530.84,2024-08-08 14:14:00
1100,155351,531.21,2024-08-08 14:15:00
1099,92897,531.08,2024-08-08 14:16:00
1098,99888,530.935,2024-08-08 14:17:00
1097,77335,531.06,2024-08-08 14:18:00
1096,168202,531.18,2024-08-08 14:19:00
1095,101571,531.125,2024-08-08 14:20:00
1094,116087,530.92,2024-08-08 14:21:00
1093,51206,530.97,2024-08-08 14:22:00
1092,58552,531.12,2024-08-08 14:23:00
1091,56548,531.1301,2024-08-08 14:24:00
1090,48508,531,2024-08-08 14:25:00
1089,99788,530.7204,2024-08-08 14:26:00
1088,258940,530,2024-08-08 14:27:00
1087,165512,530.295,2024-08-08 14:28:00
1086,89631,530.35,2024-08-08 14:29:00
1085,73082,530.7,2024-08-08 14:30:00
1084,64296,530.78,2024-08-08 14:31:00
1083,84952,530.82,2024-08-08 14:32:00
1082,77156,530.53,2024-08-08 14:33:00
1081,69600,530.73,2024-08-08 14:34:00
1080,50330,530.55,2024-08-08 14:35:00
1079,91707,530.56,2024-08-08 14:36:00
1078,64670,530.5111,2024-08-08 14:37:00
1077,62473,530.52,2024-08-08 14:38:00
1076,88016,530.17,2024-08-08 14:39:00
1075,176241,529.8183,2024-08-08 14:40:00
1074,227742,529.86,2024-08-08 14:41:00
1073,147512,529.68,2024-08-08 14:42:00
1072,224125,529.74,2024-08-08 14:43:00
1071,147638,529.75,2024-08-08 14:44:00
1070,67921,529.98,2024-08-08 14:45:00
1069,114381,530.09,2024-08-08 14:46:00
1068,79379,530.12,2024-08-08 14:47:00
1067,81352,530.27,2024-08-08 14:48:00
1066,75346,530.1299,2024-08-08 14:49:00
1065,63668,530.35,2024-08-08 14:50:00
1064,49731,530.0799,2024-08-08 14:51:00
1063,46107,530.06,2024-08-08 14:52:00
1062,45630,529.97,2024-08-08 14:53:00
1061,55378,530.13,2024-08-08 14:54:00
1060,70163,530.5,2024-08-08 14:55:00
1059,62382,530.44,2024-08-08 14:56:00
1058,59191,530.145,2024-08-08 14:57:00
1057,28438,530.18,2024-08-08 14:58:00
1056,65531,530.13,2024-08-08 14:59:00
1055,94568,529.96,2024-08-08 15:00:00
1054,101371,530.02,2024-08-08 15:01:00
1053,50630,529.62,2024-08-08 15:02:00
1052,96383,529.67,2024-08-08 15:03:00
1051,110208,529.27,2024-08-08 15:04:00
1050,159205,529.46,2024-08-08 15:05:00
1049,161397,529.64,2024-08-08 15:06:00
1048,54017,529.73,2024-08-08 15:07:00
1047,66721,530.175,2024-08-08 15:08:00
1046,164559,530.2803,2024-08-08 15:09:00
1045,70479,530.51,2024-08-08 15:10:00
1044,83559,530.495,2024-08-08 15:11:00
1043,70154,530.63,2024-08-08 15:12:00
1042,82093,530.48,2024-08-08 15:13:00
1041,107440,530.18,2024-08-08 15:14:00
1040,58392,530.3,2024-08-08 15:15:00
1039,87665,530.08,2024-08-08 15:16:00
1038,65968,530.18,2024-08-08 15:17:00
1037,61285,529.9,2024-08-08 15:18:00
1036,50739,530,2024-08-08 15:19:00
1035,68279,529.94,2024-08-08 15:20:00
1034,73725,530.03,2024-08-08 15:21:00
1033,168611,530.5496,2024-08-08 15:22:00
1032,83497,530.475,2024-08-08 15:23:00
1031,93743,530.2,2024-08-08 15:24:00
1030,122292,530.22,2024-08-08 15:25:00
1029,77980,530.12,2024-08-08 15:26:00
1028,77550,530.28,2024-08-08 15:27:00
1027,343936,529.74,2024-08-08 15:28:00
1026,176871,529.31,2024-08-08 15:29:00
1025,146208,529.29,2024-08-08 15:30:00
1024,121283,529.18,2024-08-08 15:31:00
1023,242341,528.97,2024-08-08 15:32:00
1022,160835,528.56,2024-08-08 15:33:00
1021,192954,528.96,2024-08-08 15:34:00
1020,215721,528.45,2024-08-08 15:35:00
1019,225285,528.23,2024-08-08 15:36:00
1018,247655,528.79,2024-08-08 15:37:00
1017,181229,529.16,2024-08-08 15:38:00
1016,199131,528.95,2024-08-08 15:39:00
1015,219850,529.38,2024-08-08 15:40:00
1014,222198,529.71,2024-08-08 15:41:00
1013,165820,529.81,2024-08-08 15:42:00
1012,171860,530.28,2024-08-08 15:43:00
1011,252979,530.5399,2024-08-08 15:44:00
1010,167976,530.2401,2024-08-08 15:45:00
1009,367132,530.08,2024-08-08 15:46:00
1008,304833,529.82,2024-08-08 15:47:00
1007,209700,530.14,2024-08-08 15:48:00
1006,354817,530.01,2024-08-08 15:49:00
1005,495429,530.06,2024-08-08 15:50:00
1004,178506,529.7,2024-08-08 15:51:00
1003,181642,530.25,2024-08-08 15:52:00
1002,179386,530.345,2024-08-08 15:53:00
1001,287740,529.94,2024-08-08 15:54:00
1000,597453,529.65,2024-08-08 15:55:00
999,305664,529.44,2024-08-08 15:56:00
998,816446,529.76,2024-08-08 15:57:00
997,1025470.0,529.8,2024-08-08 15:58:00
996,3093119.0,530.63,2024-08-08 15:59:00
995,265531,531.77,2024-08-08 16:00:00
994,264481,531.33,2024-08-08 16:01:00
993,54919,531.15,2024-08-08 16:02:00
992,91031,531.07,2024-08-08 16:03:00
991,445767,531.15,2024-08-08 16:04:00
990,45611,531.15,2024-08-08 16:05:00
989,1902097.0,531.17,2024-08-08 16:06:00
988,21651,530.93,2024-08-08 16:07:00
987,58348,531.0109,2024-08-08 16:08:00
986,172339,530.81,2024-08-08 16:09:00
985,2152886.0,530.79,2024-08-08 16:10:00
984,59352,530.94,2024-08-08 16:11:00
983,11296,531.05,2024-08-08 16:12:00
982,26623,530.97,2024-08-08 16:13:00
981,42058,530.79,2024-08-08 16:14:00
980,27964,530.71,2024-08-08 16:15:00
979,7088,530.72,2024-08-08 16:16:00
978,25196,530.79,2024-08-08 16:17:00
977,4178,530.94,2024-08-08 16:18:00
976,2224,531.02,2024-08-08 16:19:00
975,9636,531.15,2024-08-08 16:20:00
974,14113,531.32,2024-08-08 16:21:00
973,89021,531.41,2024-08-08 16:22:00
972,2915,531.39,2024-08-08 16:23:00
971,14617,531.43,2024-08-08 16:24:00
970,36350,531.46,2024-08-08 16:25:00
969,26502,531.6399,2024-08-08 16:26:00
968,13847,531.67,2024-08-08 16:27:00
967,76851,531.65,2024-08-08 16:28:00
966,43480,531.15,2024-08-08 16:29:00
965,30803,531.4,2024-08-08 16:30:00
964,6855,531.44,2024-08-08 16:31:00
963,4163,531.44,2024-08-08 16:32:00
962,4272,531.37,2024-08-08 16:33:00
961,5659,531.45,2024-08-08 16:34:00
960,34637,531.47,2024-08-08 16:35:00
959,102566,531.37,2024-08-08 16:36:00
958,31259,531.25,2024-08-08 16:37:00
957,3811,531.2,2024-08-08 16:38:00
956,555,531.32,2024-08-08 16:39:00
955,496,531.33,2024-08-08 16:40:00
954,3327,531.3,2024-08-08 16:41:00
953,4959,531.4,2024-08-08 16:42:00
952,6496,531.39,2024-08-08 16:43:00
951,740,531.32,2024-08-08 16:44:00
950,2812,531.21,2024-08-08 16:45:00
949,7638,531.23,2024-08-08 16:46:00
948,6343,531.2,2024-08-08 16:47:00
947,3608,531.3,2024-08-08 16:48:00
946,13196,531.17,2024-08-08 16:49:00
945,1141,531.17,2024-08-08 16:50:00
944,622,531.24,2024-08-08 16:51:00
943,1509,531.25,2024-08-08 16:52:00
942,10930,531.3,2024-08-08 16:53:00
941,150615,531.2,2024-08-08 16:54:00
940,64742,531.24,2024-08-08 16:55:00
939,3694,531.24,2024-08-08 16:56:00
938,2158,531.21,2024-08-08 16:57:00
937,3369,531.13,2024-08-08 16:58:00
936,3234,531.01,2024-08-08 16:59:00
935,448,531.05,2024-08-08 17:00:00
934,6081,531.01,2024-08-08 17:01:00
933,1710,531,2024-08-08 17:02:00
932,1236,531,2024-08-08 17:04:00
931,4097,530.8,2024-08-08 17:05:00
930,11097,530.81,2024-08-08 17:06:00
929,6613,530.85,2024-08-08 17:07:00
928,5672,530.85,2024-08-08 17:08:00
927,2268,530.8,2024-08-08 17:09:00
926,8666,530.78,2024-08-08 17:10:00
925,7668,530.76,2024-08-08 17:11:00
924,1138,530.73,2024-08-08 17:12:00
923,12763,530.75,2024-08-08 17:13:00
922,9299,530.71,2024-08-08 17:14:00
921,1118,530.75,2024-08-08 17:15:00
920,274,530.87,2024-08-08 17:16:00
919,10073,530.77,2024-08-08 17:17:00
918,1309,530.77,2024-08-08 17:18:00
917,1217,530.8,2024-08-08 17:19:00
916,701,530.81,2024-08-08 17:20:00
915,1239,530.82,2024-08-08 17:21:00
914,2992,530.84,2024-08-08 17:22:00
913,4937,530.9,2024-08-08 17:23:00
912,1265,530.95,2024-08-08 17:24:00
911,2770,530.95,2024-08-08 17:25:00
910,3635,530.99,2024-08-08 17:27:00
909,6196,530.9901,2024-08-08 17:28:00
908,10315,530.99,2024-08-08 17:29:00
907,650,530.9987,2024-08-08 17:30:00
906,537,530.98,2024-08-08 17:33:00
905,11134,530.76,2024-08-08 17:35:00
904,2950,530.75,2024-08-08 17:36:00
903,5005,530.75,2024-08-08 17:37:00
902,7335,530.75,2024-08-08 17:39:00
901,834,530.74,2024-08-08 17:40:00
900,4043,530.74,2024-08-08 17:41:00
899,7233,530.72,2024-08-08 17:42:00
898,327,530.7,2024-08-08 17:44:00
897,602,530.78,2024-08-08 17:45:00
896,307,530.71,2024-08-08 17:46:00
895,1701,530.76,2024-08-08 17:48:00
894,532,530.71,2024-08-08 17:50:00
893,188,530.74,2024-08-08 17:52:00
892,1285,530.72,2024-08-08 17:53:00
891,27172,530.64,2024-08-08 17:54:00
890,1998,530.65,2024-08-08 17:55:00
889,330,530.67,2024-08-08 17:56:00
888,576,530.68,2024-08-08 17:57:00
887,8939,530.64,2024-08-08 17:58:00
886,2347,530.74,2024-08-08 17:59:00
885,38345,530.85,2024-08-08 18:00:00
884,3569,530.97,2024-08-08 18:01:00
883,14934,531.17,2024-08-08 18:02:00
882,2422,531.03,2024-08-08 18:03:00
881,3895,531.1,2024-08-08 18:04:00
880,1316,530.93,2024-08-08 18:05:00
879,2738,530.82,2024-08-08 18:06:00
878,1162,530.7,2024-08-08 18:07:00
877,35262,530.63,2024-08-08 18:08:00
876,30646,530.63,2024-08-08 18:09:00
875,11892,530.75,2024-08-08 18:11:00
874,16303,530.62,2024-08-08 18:12:00
873,6343,530.6517,2024-08-08 18:13:00
872,21551,530.62,2024-08-08 18:14:00
871,13514,530.52,2024-08-08 18:15:00
870,694,530.5,2024-08-08 18:16:00
869,1173,530.45,2024-08-08 18:18:00
868,439,530.54,2024-08-08 18:19:00
867,172,530.6,2024-08-08 18:20:00
866,1240,530.8,2024-08-08 18:21:00
865,773,530.82,2024-08-08 18:23:00
864,2131,530.82,2024-08-08 18:25:00
863,130,530.88,2024-08-08 18:28:00
862,2117,530.92,2024-08-08 18:29:00
861,813,530.99,2024-08-08 18:30:00
860,1859,531.09,2024-08-08 18:31:00
859,1169,530.9,2024-08-08 18:36:00
858,266,530.951,2024-08-08 18:37:00
857,216,530.91,2024-08-08 18:40:00
856,699,530.8,2024-08-08 18:41:00
855,528,530.75,2024-08-08 18:42:00
854,5020,530.7,2024-08-08 18:43:00
853,5615,530.78,2024-08-08 18:45:00
852,308,530.77,2024-08-08 18:46:00
851,363,530.58,2024-08-08 18:48:00
850,4844,530.66,2024-08-08 18:50:00
849,512,530.69,2024-08-08 18:51:00
848,414,530.7,2024-08-08 18:52:00
847,122,530.7,2024-08-08 18:54:00
846,211,530.6699,2024-08-08 18:55:00
845,173,530.58,2024-08-08 18:56:00
844,1136,530.68,2024-08-08 18:57:00
843,179,530.99,2024-08-08 18:58:00
842,347,530.95,2024-08-08 18:59:00
841,243,530.98,2024-08-08 19:00:00
840,307,531.05,2024-08-08 19:02:00
839,902,531.2,2024-08-08 19:04:00
838,6155,531.3709,2024-08-08 19:08:00
837,740,531.44,2024-08-08 19:10:00
836,1960,531.6,2024-08-08 19:11:00
835,606,531.75,2024-08-08 19:12:00
834,3799,532,2024-08-08 19:13:00
833,2746,531.9,2024-08-08 19:14:00
832,464,531.78,2024-08-08 19:15:00
831,5718,531.85,2024-08-08 19:16:00
830,1775,531.7,2024-08-08 19:17:00
829,612,531.5,2024-08-08 19:18:00
828,2056,531.28,2024-08-08 19:21:00
827,2913,531.07,2024-08-08 19:22:00
826,690,530.93,2024-08-08 19:23:00
825,15227,530.77,2024-08-08 19:25:00
824,133,530.85,2024-08-08 19:26:00
823,151,530.94,2024-08-08 19:27:00
822,1206,531,2024-08-08 19:30:00
821,4114,531.15,2024-08-08 19:32:00
820,409,531.13,2024-08-08 19:34:00
819,374,531.15,2024-08-08 19:35:00
818,5012,531.23,2024-08-08 19:36:00
817,1603,531.05,2024-08-08 19:37:00
816,463,531.09,2024-08-08 19:38:00
815,1152,531.12,2024-08-08 19:41:00
814,2110,531.25,2024-08-08 19:42:00
813,368,531.34,2024-08-08 19:43:00
812,15577,531.5,2024-08-08 19:46:00
811,1055,531.59,2024-08-08 19:47:00
810,314,531.58,2024-08-08 19:48:00
809,1343,531.6,2024-08-08 19:49:00
808,1834,531.6,2024-08-08 19:50:00
807,3123,531.61,2024-08-08 19:51:00
806,686,531.59,2024-08-08 19:52:00
805,2394,531.57,2024-08-08 19:53:00
804,1104,531.6,2024-08-08 19:54:00
803,5251,531.68,2024-08-08 19:55:00
802,2583,531.48,2024-08-08 19:56:00
801,1153,531.55,2024-08-08 19:57:00
800,3285,531.58,2024-08-08 19:58:00
799,1393,531.59,2024-08-08 19:59:00
798,4402,531.74,2024-08-09 04:00:00
797,3971,531.6,2024-08-09 04:01:00
796,720,531.57,2024-08-09 04:02:00
795,976,531.56,2024-08-09 04:03:00
794,527,531.75,2024-08-09 04:04:00
793,772,531.63,2024-08-09 04:05:00
792,220,531.65,2024-08-09 04:07:00
